,batch,method,dataset,selection_id,data_id,file_names,selection_name,processing,ct_key,n_cts,cells_per_ct_seed,cells_per_ct,bootstrap_seed,permutation,n,gene_key,batch_key,method_specific_processing
21,batch_permutations_HLCA,spapros,HLCA,0,82,selection/spapros_0_HLCA_82.csv,spapros_0_HLCA_82,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_21,50,highly_variable,id,False
22,batch_permutations_HLCA,spapros,HLCA,0,83,selection/spapros_0_HLCA_83.csv,spapros_0_HLCA_83,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_22,50,highly_variable,id,False
23,batch_permutations_HLCA,spapros,HLCA,0,84,selection/spapros_0_HLCA_84.csv,spapros_0_HLCA_84,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_23,50,highly_variable,id,False
24,batch_permutations_HLCA,spapros,HLCA,0,85,selection/spapros_0_HLCA_85.csv,spapros_0_HLCA_85,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_24,50,highly_variable,id,False
25,batch_permutations_HLCA,spapros,HLCA,0,86,selection/spapros_0_HLCA_86.csv,spapros_0_HLCA_86,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_25,50,highly_variable,id,False
26,batch_permutations_HLCA,spapros,HLCA,0,87,selection/spapros_0_HLCA_87.csv,spapros_0_HLCA_87,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_26,50,highly_variable,id,False
27,batch_permutations_HLCA,spapros,HLCA,0,88,selection/spapros_0_HLCA_88.csv,spapros_0_HLCA_88,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_27,50,highly_variable,id,False
28,batch_permutations_HLCA,spapros,HLCA,0,89,selection/spapros_0_HLCA_89.csv,spapros_0_HLCA_89,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_28,50,highly_variable,id,False
29,batch_permutations_HLCA,spapros,HLCA,0,90,selection/spapros_0_HLCA_90.csv,spapros_0_HLCA_90,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_29,50,highly_variable,id,False
30,batch_permutations_HLCA,spapros,HLCA,0,91,selection/spapros_0_HLCA_91.csv,spapros_0_HLCA_91,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_30,50,highly_variable,id,False
31,batch_permutations_HLCA,spapros,HLCA,0,92,selection/spapros_0_HLCA_92.csv,spapros_0_HLCA_92,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_31,50,highly_variable,id,False
32,batch_permutations_HLCA,spapros,HLCA,0,93,selection/spapros_0_HLCA_93.csv,spapros_0_HLCA_93,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_32,50,highly_variable,id,False
33,batch_permutations_HLCA,spapros,HLCA,0,94,selection/spapros_0_HLCA_94.csv,spapros_0_HLCA_94,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_33,50,highly_variable,id,False
34,batch_permutations_HLCA,spapros,HLCA,0,95,selection/spapros_0_HLCA_95.csv,spapros_0_HLCA_95,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_34,50,highly_variable,id,False
35,batch_permutations_HLCA,spapros,HLCA,0,96,selection/spapros_0_HLCA_96.csv,spapros_0_HLCA_96,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_35,50,highly_variable,id,False
36,batch_permutations_HLCA,spapros,HLCA,0,97,selection/spapros_0_HLCA_97.csv,spapros_0_HLCA_97,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_36,50,highly_variable,id,False
37,batch_permutations_HLCA,spapros,HLCA,0,98,selection/spapros_0_HLCA_98.csv,spapros_0_HLCA_98,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_37,50,highly_variable,id,False
38,batch_permutations_HLCA,spapros,HLCA,0,99,selection/spapros_0_HLCA_99.csv,spapros_0_HLCA_99,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_38,50,highly_variable,id,False
39,batch_permutations_HLCA,spapros,HLCA,0,100,selection/spapros_0_HLCA_100.csv,spapros_0_HLCA_100,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_39,50,highly_variable,id,False
40,batch_permutations_HLCA,spapros,HLCA,0,101,selection/spapros_0_HLCA_101.csv,spapros_0_HLCA_101,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_40,50,highly_variable,id,False
41,batch_permutations_HLCA,spapros,HLCA,0,102,selection/spapros_0_HLCA_102.csv,spapros_0_HLCA_102,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_41,50,highly_variable,id,False
42,batch_permutations_HLCA,spapros,HLCA,0,103,selection/spapros_0_HLCA_103.csv,spapros_0_HLCA_103,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_42,50,highly_variable,id,False
43,batch_permutations_HLCA,spapros,HLCA,0,104,selection/spapros_0_HLCA_104.csv,spapros_0_HLCA_104,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_43,50,highly_variable,id,False
44,batch_permutations_HLCA,spapros,HLCA,0,105,selection/spapros_0_HLCA_105.csv,spapros_0_HLCA_105,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_44,50,highly_variable,id,False
45,batch_permutations_HLCA,spapros,HLCA,0,106,selection/spapros_0_HLCA_106.csv,spapros_0_HLCA_106,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_45,50,highly_variable,id,False
46,batch_permutations_HLCA,spapros,HLCA,0,107,selection/spapros_0_HLCA_107.csv,spapros_0_HLCA_107,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_46,50,highly_variable,id,False
47,batch_permutations_HLCA,spapros,HLCA,0,108,selection/spapros_0_HLCA_108.csv,spapros_0_HLCA_108,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_47,50,highly_variable,id,False
48,batch_permutations_HLCA,spapros,HLCA,0,109,selection/spapros_0_HLCA_109.csv,spapros_0_HLCA_109,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_48,50,highly_variable,id,False
49,batch_permutations_HLCA,spapros,HLCA,0,110,selection/spapros_0_HLCA_110.csv,spapros_0_HLCA_110,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_49,50,highly_variable,id,False
50,batch_permutations_HLCA,spapros,HLCA,0,111,selection/spapros_0_HLCA_111.csv,spapros_0_HLCA_111,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_50,50,highly_variable,id,False
51,batch_permutations_HLCA,spapros,HLCA,0,112,selection/spapros_0_HLCA_112.csv,spapros_0_HLCA_112,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_51,50,highly_variable,id,False
52,batch_permutations_HLCA,spapros,HLCA,0,113,selection/spapros_0_HLCA_113.csv,spapros_0_HLCA_113,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_52,50,highly_variable,id,False
53,batch_permutations_HLCA,spapros,HLCA,0,114,selection/spapros_0_HLCA_114.csv,spapros_0_HLCA_114,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_53,50,highly_variable,id,False
54,batch_permutations_HLCA,spapros,HLCA,0,115,selection/spapros_0_HLCA_115.csv,spapros_0_HLCA_115,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_54,50,highly_variable,id,False
55,batch_permutations_HLCA,spapros,HLCA,0,116,selection/spapros_0_HLCA_116.csv,spapros_0_HLCA_116,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_55,50,highly_variable,id,False
56,batch_permutations_HLCA,spapros,HLCA,0,117,selection/spapros_0_HLCA_117.csv,spapros_0_HLCA_117,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_56,50,highly_variable,id,False
57,batch_permutations_HLCA,spapros,HLCA,0,118,selection/spapros_0_HLCA_118.csv,spapros_0_HLCA_118,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_57,50,highly_variable,id,False
58,batch_permutations_HLCA,spapros,HLCA,0,119,selection/spapros_0_HLCA_119.csv,spapros_0_HLCA_119,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_58,50,highly_variable,id,False
59,batch_permutations_HLCA,spapros,HLCA,0,120,selection/spapros_0_HLCA_120.csv,spapros_0_HLCA_120,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_59,50,highly_variable,id,False
60,batch_permutations_HLCA,spapros,HLCA,0,121,selection/spapros_0_HLCA_121.csv,spapros_0_HLCA_121,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_60,50,highly_variable,id,False
61,batch_permutations_HLCA,spapros,HLCA,0,122,selection/spapros_0_HLCA_122.csv,spapros_0_HLCA_122,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_61,50,highly_variable,id,False
62,batch_permutations_HLCA,spapros,HLCA,0,123,selection/spapros_0_HLCA_123.csv,spapros_0_HLCA_123,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_62,50,highly_variable,id,False
63,batch_permutations_HLCA,spapros,HLCA,0,124,selection/spapros_0_HLCA_124.csv,spapros_0_HLCA_124,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_63,50,highly_variable,id,False
64,batch_permutations_HLCA,spapros,HLCA,0,125,selection/spapros_0_HLCA_125.csv,spapros_0_HLCA_125,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_64,50,highly_variable,id,False
65,batch_permutations_HLCA,spapros,HLCA,0,126,selection/spapros_0_HLCA_126.csv,spapros_0_HLCA_126,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_65,50,highly_variable,id,False
66,batch_permutations_HLCA,spapros,HLCA,0,127,selection/spapros_0_HLCA_127.csv,spapros_0_HLCA_127,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_66,50,highly_variable,id,False
67,batch_permutations_HLCA,spapros,HLCA,0,128,selection/spapros_0_HLCA_128.csv,spapros_0_HLCA_128,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_67,50,highly_variable,id,False
68,batch_permutations_HLCA,spapros,HLCA,0,129,selection/spapros_0_HLCA_129.csv,spapros_0_HLCA_129,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_68,50,highly_variable,id,False
69,batch_permutations_HLCA,spapros,HLCA,0,130,selection/spapros_0_HLCA_130.csv,spapros_0_HLCA_130,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_69,50,highly_variable,id,False
70,batch_permutations_HLCA,spapros,HLCA,0,131,selection/spapros_0_HLCA_131.csv,spapros_0_HLCA_131,lognorm,cell_type,None,0,None,None,../MA/benchmarking/data/test_data/permut_data/HLCA_permut.csv:permutation_70,50,highly_variable,id,False
