,batch,method,dataset,selection_id,data_id,file_names,selection_name,processing,ct_key,n_cts,cells_per_ct_seed,cells_per_ct,bootstrap_seed,permutation,n,gene_key,batch_key,method_specific_processing
10,batch_permutations_eye,spapros,eye,0,10,selection/spapros_0_eye_10.csv,spapros_0_eye_10,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_10,50,highly_variable,donor_id,False
11,batch_permutations_eye,spapros,eye,0,11,selection/spapros_0_eye_11.csv,spapros_0_eye_11,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_11,50,highly_variable,donor_id,False
12,batch_permutations_eye,spapros,eye,0,12,selection/spapros_0_eye_12.csv,spapros_0_eye_12,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_12,50,highly_variable,donor_id,False
13,batch_permutations_eye,spapros,eye,0,13,selection/spapros_0_eye_13.csv,spapros_0_eye_13,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_13,50,highly_variable,donor_id,False
14,batch_permutations_eye,spapros,eye,0,14,selection/spapros_0_eye_14.csv,spapros_0_eye_14,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_14,50,highly_variable,donor_id,False
15,batch_permutations_eye,spapros,eye,0,15,selection/spapros_0_eye_15.csv,spapros_0_eye_15,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_15,50,highly_variable,donor_id,False
16,batch_permutations_eye,spapros,eye,0,16,selection/spapros_0_eye_16.csv,spapros_0_eye_16,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_16,50,highly_variable,donor_id,False
17,batch_permutations_eye,spapros,eye,0,17,selection/spapros_0_eye_17.csv,spapros_0_eye_17,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_17,50,highly_variable,donor_id,False
18,batch_permutations_eye,spapros,eye,0,18,selection/spapros_0_eye_18.csv,spapros_0_eye_18,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_18,50,highly_variable,donor_id,False
19,batch_permutations_eye,spapros,eye,0,19,selection/spapros_0_eye_19.csv,spapros_0_eye_19,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_19,50,highly_variable,donor_id,False
20,batch_permutations_eye,spapros,eye,0,20,selection/spapros_0_eye_20.csv,spapros_0_eye_20,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_20,50,highly_variable,donor_id,False
21,batch_permutations_eye,spapros,eye,0,21,selection/spapros_0_eye_21.csv,spapros_0_eye_21,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_21,50,highly_variable,donor_id,False
22,batch_permutations_eye,spapros,eye,0,22,selection/spapros_0_eye_22.csv,spapros_0_eye_22,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_22,50,highly_variable,donor_id,False
23,batch_permutations_eye,spapros,eye,0,23,selection/spapros_0_eye_23.csv,spapros_0_eye_23,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_23,50,highly_variable,donor_id,False
24,batch_permutations_eye,spapros,eye,0,24,selection/spapros_0_eye_24.csv,spapros_0_eye_24,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_24,50,highly_variable,donor_id,False
25,batch_permutations_eye,spapros,eye,0,25,selection/spapros_0_eye_25.csv,spapros_0_eye_25,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_25,50,highly_variable,donor_id,False
26,batch_permutations_eye,spapros,eye,0,26,selection/spapros_0_eye_26.csv,spapros_0_eye_26,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_26,50,highly_variable,donor_id,False
27,batch_permutations_eye,spapros,eye,0,27,selection/spapros_0_eye_27.csv,spapros_0_eye_27,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_27,50,highly_variable,donor_id,False
28,batch_permutations_eye,spapros,eye,0,28,selection/spapros_0_eye_28.csv,spapros_0_eye_28,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_28,50,highly_variable,donor_id,False
29,batch_permutations_eye,spapros,eye,0,29,selection/spapros_0_eye_29.csv,spapros_0_eye_29,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_29,50,highly_variable,donor_id,False
30,batch_permutations_eye,spapros,eye,0,30,selection/spapros_0_eye_30.csv,spapros_0_eye_30,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_30,50,highly_variable,donor_id,False
31,batch_permutations_eye,spapros,eye,0,31,selection/spapros_0_eye_31.csv,spapros_0_eye_31,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_31,50,highly_variable,donor_id,False
32,batch_permutations_eye,spapros,eye,0,32,selection/spapros_0_eye_32.csv,spapros_0_eye_32,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_32,50,highly_variable,donor_id,False
33,batch_permutations_eye,spapros,eye,0,33,selection/spapros_0_eye_33.csv,spapros_0_eye_33,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_33,50,highly_variable,donor_id,False
34,batch_permutations_eye,spapros,eye,0,34,selection/spapros_0_eye_34.csv,spapros_0_eye_34,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_34,50,highly_variable,donor_id,False
35,batch_permutations_eye,spapros,eye,0,35,selection/spapros_0_eye_35.csv,spapros_0_eye_35,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_35,50,highly_variable,donor_id,False
36,batch_permutations_eye,spapros,eye,0,36,selection/spapros_0_eye_36.csv,spapros_0_eye_36,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_36,50,highly_variable,donor_id,False
37,batch_permutations_eye,spapros,eye,0,37,selection/spapros_0_eye_37.csv,spapros_0_eye_37,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_37,50,highly_variable,donor_id,False
38,batch_permutations_eye,spapros,eye,0,38,selection/spapros_0_eye_38.csv,spapros_0_eye_38,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_38,50,highly_variable,donor_id,False
39,batch_permutations_eye,spapros,eye,0,39,selection/spapros_0_eye_39.csv,spapros_0_eye_39,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_39,50,highly_variable,donor_id,False
40,batch_permutations_eye,spapros,eye,0,40,selection/spapros_0_eye_40.csv,spapros_0_eye_40,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_40,50,highly_variable,donor_id,False
41,batch_permutations_eye,spapros,eye,0,41,selection/spapros_0_eye_41.csv,spapros_0_eye_41,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_41,50,highly_variable,donor_id,False
42,batch_permutations_eye,spapros,eye,0,42,selection/spapros_0_eye_42.csv,spapros_0_eye_42,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_42,50,highly_variable,donor_id,False
43,batch_permutations_eye,spapros,eye,0,43,selection/spapros_0_eye_43.csv,spapros_0_eye_43,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_43,50,highly_variable,donor_id,False
44,batch_permutations_eye,spapros,eye,0,44,selection/spapros_0_eye_44.csv,spapros_0_eye_44,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_44,50,highly_variable,donor_id,False
45,batch_permutations_eye,spapros,eye,0,45,selection/spapros_0_eye_45.csv,spapros_0_eye_45,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_45,50,highly_variable,donor_id,False
46,batch_permutations_eye,spapros,eye,0,46,selection/spapros_0_eye_46.csv,spapros_0_eye_46,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_46,50,highly_variable,donor_id,False
47,batch_permutations_eye,spapros,eye,0,47,selection/spapros_0_eye_47.csv,spapros_0_eye_47,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_47,50,highly_variable,donor_id,False
48,batch_permutations_eye,spapros,eye,0,48,selection/spapros_0_eye_48.csv,spapros_0_eye_48,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_48,50,highly_variable,donor_id,False
49,batch_permutations_eye,spapros,eye,0,49,selection/spapros_0_eye_49.csv,spapros_0_eye_49,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_49,50,highly_variable,donor_id,False
50,batch_permutations_eye,spapros,eye,0,50,selection/spapros_0_eye_50.csv,spapros_0_eye_50,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_50,50,highly_variable,donor_id,False
51,batch_permutations_eye,spapros,eye,0,51,selection/spapros_0_eye_51.csv,spapros_0_eye_51,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_51,50,highly_variable,donor_id,False
52,batch_permutations_eye,spapros,eye,0,52,selection/spapros_0_eye_52.csv,spapros_0_eye_52,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_52,50,highly_variable,donor_id,False
53,batch_permutations_eye,spapros,eye,0,53,selection/spapros_0_eye_53.csv,spapros_0_eye_53,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_53,50,highly_variable,donor_id,False
54,batch_permutations_eye,spapros,eye,0,54,selection/spapros_0_eye_54.csv,spapros_0_eye_54,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_54,50,highly_variable,donor_id,False
55,batch_permutations_eye,spapros,eye,0,55,selection/spapros_0_eye_55.csv,spapros_0_eye_55,lognorm,cell_type,None,0,None,None,../../../../../../lustre/groups/ml01/workspace/lena.strasser/MA/benchmarking/data/test_data/permut_data/eye_permut.csv:permutation_55,50,highly_variable,donor_id,False
